firmware_vendor,firmware_product,firmware_version,sbom_document_id,ground_truth_id,component_id,component_name,component_version,original_cpe,ground_truth_cpe,validation_result,cpe_present,actual_product,verified_software_version,version_verification_method,product_boundary,representative_status
Teltonika,RUT986,00.07.24.2,24,1961,176356,kmod-crypto-cmac,5.15.200-1,cpe:2.3:a:kmod-crypto-cmac:kmod-crypto-cmac:5.15.200-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,linux-kmod:crypto-cmac,5.15.200-1,OBSERVED_ONLY,SUBCOMPONENT_IDENTIFIED,SUBCOMPONENT_IDENTIFIED
Teltonika,RUT986,00.07.24.2,24,1962,176357,kmod-crypto-crc32c,5.15.200-1,cpe:2.3:a:kmod-crypto-crc32c:kmod-crypto-crc32c:5.15.200-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,linux-kmod:crypto-crc32c,5.15.200-1,OBSERVED_ONLY,SUBCOMPONENT_IDENTIFIED,SUBCOMPONENT_IDENTIFIED
Teltonika,RUT986,00.07.24.2,24,1963,176358,kmod-crypto-ctr,5.15.200-1,cpe:2.3:a:kmod-crypto-ctr:kmod-crypto-ctr:5.15.200-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,linux-kmod:crypto-ctr,5.15.200-1,OBSERVED_ONLY,SUBCOMPONENT_IDENTIFIED,SUBCOMPONENT_IDENTIFIED
Teltonika,RUT986,00.07.24.2,24,1964,176359,kmod-crypto-deflate,5.15.200-1,cpe:2.3:a:kmod-crypto-deflate:kmod-crypto-deflate:5.15.200-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,linux-kmod:crypto-deflate,5.15.200-1,OBSERVED_ONLY,SUBCOMPONENT_IDENTIFIED,SUBCOMPONENT_IDENTIFIED
Teltonika,RUT986,00.07.24.2,24,1965,176360,kmod-crypto-des,5.15.200-1,cpe:2.3:a:kmod-crypto-des:kmod-crypto-des:5.15.200-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,linux-kmod:crypto-des,5.15.200-1,OBSERVED_ONLY,SUBCOMPONENT_IDENTIFIED,SUBCOMPONENT_IDENTIFIED
Teltonika,RUT986,00.07.24.2,24,1966,176361,kmod-crypto-ecb,5.15.200-1,cpe:2.3:a:kmod-crypto-ecb:kmod-crypto-ecb:5.15.200-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,linux-kmod:crypto-ecb,5.15.200-1,OBSERVED_ONLY,SUBCOMPONENT_IDENTIFIED,SUBCOMPONENT_IDENTIFIED
Teltonika,RUT986,00.07.24.2,24,1967,176362,kmod-crypto-echainiv,5.15.200-1,cpe:2.3:a:kmod-crypto-echainiv:kmod-crypto-echainiv:5.15.200-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,linux-kmod:crypto-echainiv,5.15.200-1,OBSERVED_ONLY,SUBCOMPONENT_IDENTIFIED,SUBCOMPONENT_IDENTIFIED
Teltonika,RUT986,00.07.24.2,24,1968,176363,kmod-crypto-gcm,5.15.200-1,cpe:2.3:a:kmod-crypto-gcm:kmod-crypto-gcm:5.15.200-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,linux-kmod:crypto-gcm,5.15.200-1,OBSERVED_ONLY,SUBCOMPONENT_IDENTIFIED,SUBCOMPONENT_IDENTIFIED
Teltonika,RUT986,00.07.24.2,24,1969,176364,kmod-crypto-geniv,5.15.200-1,cpe:2.3:a:kmod-crypto-geniv:kmod-crypto-geniv:5.15.200-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,linux-kmod:crypto-geniv,5.15.200-1,OBSERVED_ONLY,SUBCOMPONENT_IDENTIFIED,SUBCOMPONENT_IDENTIFIED
Teltonika,RUT986,00.07.24.2,24,1970,176365,kmod-crypto-gf128,5.15.200-1,cpe:2.3:a:kmod-crypto-gf128:kmod-crypto-gf128:5.15.200-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,linux-kmod:crypto-gf128,5.15.200-1,OBSERVED_ONLY,SUBCOMPONENT_IDENTIFIED,SUBCOMPONENT_IDENTIFIED
Teltonika,RUT986,00.07.24.2,24,1971,176366,kmod-crypto-ghash,5.15.200-1,cpe:2.3:a:kmod-crypto-ghash:kmod-crypto-ghash:5.15.200-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,linux-kmod:crypto-ghash,5.15.200-1,OBSERVED_ONLY,SUBCOMPONENT_IDENTIFIED,SUBCOMPONENT_IDENTIFIED
Teltonika,RUT986,00.07.24.2,24,1972,176367,kmod-crypto-hash,5.15.200-1,cpe:2.3:a:kmod-crypto-hash:kmod-crypto-hash:5.15.200-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,linux-kmod:crypto-hash,5.15.200-1,OBSERVED_ONLY,SUBCOMPONENT_IDENTIFIED,SUBCOMPONENT_IDENTIFIED
Teltonika,RUT986,00.07.24.2,24,1973,176368,kmod-crypto-hmac,5.15.200-1,cpe:2.3:a:kmod-crypto-hmac:kmod-crypto-hmac:5.15.200-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,linux-kmod:crypto-hmac,5.15.200-1,OBSERVED_ONLY,SUBCOMPONENT_IDENTIFIED,SUBCOMPONENT_IDENTIFIED
Teltonika,RUT986,00.07.24.2,24,1974,176369,kmod-crypto-kpp,5.15.200-1,cpe:2.3:a:kmod-crypto-kpp:kmod-crypto-kpp:5.15.200-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,linux-kmod:crypto-kpp,5.15.200-1,OBSERVED_ONLY,SUBCOMPONENT_IDENTIFIED,SUBCOMPONENT_IDENTIFIED
Teltonika,RUT986,00.07.24.2,24,1975,176370,kmod-crypto-lib-blake2s,5.15.200-1,cpe:2.3:a:kmod-crypto-lib-blake2s:kmod-crypto-lib-blake2s:5.15.200-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,linux-kmod:crypto-lib-blake2s,5.15.200-1,OBSERVED_ONLY,SUBCOMPONENT_IDENTIFIED,SUBCOMPONENT_IDENTIFIED
Teltonika,RUT986,00.07.24.2,24,1976,176371,kmod-crypto-lib-chacha20,5.15.200-1,cpe:2.3:a:kmod-crypto-lib-chacha20:kmod-crypto-lib-chacha20:5.15.200-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,linux-kmod:crypto-lib-chacha20,5.15.200-1,OBSERVED_ONLY,SUBCOMPONENT_IDENTIFIED,SUBCOMPONENT_IDENTIFIED
Teltonika,RUT986,00.07.24.2,24,1977,176372,kmod-crypto-lib-chacha20poly1305,5.15.200-1,cpe:2.3:a:kmod-crypto-lib-chacha20poly1305:kmod-crypto-lib-chacha20poly1305:5.15.200-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,linux-kmod:crypto-lib-chacha20poly1305,5.15.200-1,OBSERVED_ONLY,SUBCOMPONENT_IDENTIFIED,SUBCOMPONENT_IDENTIFIED
Teltonika,RUT986,00.07.24.2,24,1978,176373,kmod-crypto-lib-curve25519,5.15.200-1,cpe:2.3:a:kmod-crypto-lib-curve25519:kmod-crypto-lib-curve25519:5.15.200-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,linux-kmod:crypto-lib-curve25519,5.15.200-1,OBSERVED_ONLY,SUBCOMPONENT_IDENTIFIED,SUBCOMPONENT_IDENTIFIED
Teltonika,RUT986,00.07.24.2,24,1979,176374,kmod-crypto-lib-poly1305,5.15.200-1,cpe:2.3:a:kmod-crypto-lib-poly1305:kmod-crypto-lib-poly1305:5.15.200-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,linux-kmod:crypto-lib-poly1305,5.15.200-1,OBSERVED_ONLY,SUBCOMPONENT_IDENTIFIED,SUBCOMPONENT_IDENTIFIED
Teltonika,RUT986,00.07.24.2,24,1980,176375,kmod-crypto-manager,5.15.200-1,cpe:2.3:a:kmod-crypto-manager:kmod-crypto-manager:5.15.200-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,linux-kmod:crypto-manager,5.15.200-1,OBSERVED_ONLY,SUBCOMPONENT_IDENTIFIED,SUBCOMPONENT_IDENTIFIED
Teltonika,RUT986,00.07.24.2,24,1981,176376,kmod-crypto-md5,5.15.200-1,cpe:2.3:a:kmod-crypto-md5:kmod-crypto-md5:5.15.200-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,linux-kmod:crypto-md5,5.15.200-1,OBSERVED_ONLY,SUBCOMPONENT_IDENTIFIED,SUBCOMPONENT_IDENTIFIED
Teltonika,RUT986,00.07.24.2,24,1982,176377,kmod-crypto-null,5.15.200-1,cpe:2.3:a:kmod-crypto-null:kmod-crypto-null:5.15.200-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,linux-kmod:crypto-null,5.15.200-1,OBSERVED_ONLY,SUBCOMPONENT_IDENTIFIED,SUBCOMPONENT_IDENTIFIED
Teltonika,RUT986,00.07.24.2,24,1983,176378,kmod-crypto-pcompress,5.15.200-1,cpe:2.3:a:kmod-crypto-pcompress:kmod-crypto-pcompress:5.15.200-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,linux-kmod:crypto-pcompress,5.15.200-1,OBSERVED_ONLY,SUBCOMPONENT_IDENTIFIED,SUBCOMPONENT_IDENTIFIED
Teltonika,RUT986,00.07.24.2,24,1984,176379,kmod-crypto-rng,5.15.200-1,cpe:2.3:a:kmod-crypto-rng:kmod-crypto-rng:5.15.200-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,linux-kmod:crypto-rng,5.15.200-1,OBSERVED_ONLY,SUBCOMPONENT_IDENTIFIED,SUBCOMPONENT_IDENTIFIED
Teltonika,RUT986,00.07.24.2,24,1985,176380,kmod-crypto-seqiv,5.15.200-1,cpe:2.3:a:kmod-crypto-seqiv:kmod-crypto-seqiv:5.15.200-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,linux-kmod:crypto-seqiv,5.15.200-1,OBSERVED_ONLY,SUBCOMPONENT_IDENTIFIED,SUBCOMPONENT_IDENTIFIED
Teltonika,RUT986,00.07.24.2,24,1986,176381,kmod-crypto-sha1,5.15.200-1,cpe:2.3:a:kmod-crypto-sha1:kmod-crypto-sha1:5.15.200-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,linux-kmod:crypto-sha1,5.15.200-1,OBSERVED_ONLY,SUBCOMPONENT_IDENTIFIED,SUBCOMPONENT_IDENTIFIED
Teltonika,RUT986,00.07.24.2,24,1987,176382,kmod-crypto-sha256,5.15.200-1,cpe:2.3:a:kmod-crypto-sha256:kmod-crypto-sha256:5.15.200-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,linux-kmod:crypto-sha256,5.15.200-1,OBSERVED_ONLY,SUBCOMPONENT_IDENTIFIED,SUBCOMPONENT_IDENTIFIED
Teltonika,RUT986,00.07.24.2,24,1988,176383,kmod-crypto-sha512,5.15.200-1,cpe:2.3:a:kmod-crypto-sha512:kmod-crypto-sha512:5.15.200-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,linux-kmod:crypto-sha512,5.15.200-1,OBSERVED_ONLY,SUBCOMPONENT_IDENTIFIED,SUBCOMPONENT_IDENTIFIED
Teltonika,RUT986,00.07.24.2,24,1989,176384,kmod-cypress-serial,5.15.200+1.1.1-1,cpe:2.3:a:kmod-cypress-serial:kmod-cypress-serial:5.15.200+1.1.1-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,linux-kmod:cypress-serial,5.15.200+1.1.1-1,OBSERVED_ONLY,SUBCOMPONENT_IDENTIFIED,SUBCOMPONENT_IDENTIFIED
Teltonika,RUT986,00.07.24.2,24,1990,176385,kmod-fs-autofs4,5.15.200-1,cpe:2.3:a:kmod-fs-autofs4:kmod-fs-autofs4:5.15.200-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,linux-kmod:fs-autofs4,5.15.200-1,OBSERVED_ONLY,SUBCOMPONENT_IDENTIFIED,SUBCOMPONENT_IDENTIFIED
Teltonika,RUT986,00.07.24.2,24,1991,176386,kmod-fs-exfat-oot,5.15.200+5.19.1-7,cpe:2.3:a:kmod-fs-exfat-oot:kmod-fs-exfat-oot:5.15.200+5.19.1-7:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,exfat,5.19.1,RECIPE_VERSION_DIFFERS,SUBCOMPONENT_IDENTIFIED,SUBCOMPONENT_IDENTIFIED
Teltonika,RUT986,00.07.24.2,24,1992,176387,kmod-fs-ext4,5.15.200-1,cpe:2.3:a:kmod-fs-ext4:kmod-fs-ext4:5.15.200-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,linux-kmod:fs-ext4,5.15.200-1,OBSERVED_ONLY,SUBCOMPONENT_IDENTIFIED,SUBCOMPONENT_IDENTIFIED
Teltonika,RUT986,00.07.24.2,24,1993,176388,kmod-fs-msdos,5.15.200-1,cpe:2.3:a:kmod-fs-msdos:kmod-fs-msdos:5.15.200-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,linux-kmod:fs-msdos,5.15.200-1,OBSERVED_ONLY,SUBCOMPONENT_IDENTIFIED,SUBCOMPONENT_IDENTIFIED
Teltonika,RUT986,00.07.24.2,24,1994,176389,kmod-fs-ntfs,5.15.200-1,cpe:2.3:a:kmod-fs-ntfs:kmod-fs-ntfs:5.15.200-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,linux-kmod:fs-ntfs,5.15.200-1,OBSERVED_ONLY,SUBCOMPONENT_IDENTIFIED,SUBCOMPONENT_IDENTIFIED
Teltonika,RUT986,00.07.24.2,24,1995,176390,kmod-fs-vfat,5.15.200-1,cpe:2.3:a:kmod-fs-vfat:kmod-fs-vfat:5.15.200-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,linux-kmod:fs-vfat,5.15.200-1,OBSERVED_ONLY,SUBCOMPONENT_IDENTIFIED,SUBCOMPONENT_IDENTIFIED
Teltonika,RUT986,00.07.24.2,24,1996,176391,kmod-gpio-button-hotplug,5.15.200-5,cpe:2.3:a:kmod-gpio-button-hotplug:kmod-gpio-button-hotplug:5.15.200-5:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,gpio-button-hotplug,5.15.200-5,OBSERVED_ONLY,SUBCOMPONENT_IDENTIFIED,SUBCOMPONENT_IDENTIFIED
Teltonika,RUT986,00.07.24.2,24,1997,176392,kmod-gpio-nxp-74hc164,5.15.200-1,cpe:2.3:a:kmod-gpio-nxp-74hc164:kmod-gpio-nxp-74hc164:5.15.200-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,linux-kmod:gpio-nxp-74hc164,5.15.200-1,OBSERVED_ONLY,SUBCOMPONENT_IDENTIFIED,SUBCOMPONENT_IDENTIFIED
Teltonika,RUT986,00.07.24.2,24,1998,176393,kmod-gre6,5.15.200-1,cpe:2.3:a:kmod-gre6:kmod-gre6:5.15.200-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,linux-kmod:gre6,5.15.200-1,OBSERVED_ONLY,SUBCOMPONENT_IDENTIFIED,SUBCOMPONENT_IDENTIFIED
Teltonika,RUT986,00.07.24.2,24,1999,176394,kmod-gre,5.15.200-1,cpe:2.3:a:kmod-gre:kmod-gre:5.15.200-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,linux-kmod:gre,5.15.200-1,OBSERVED_ONLY,SUBCOMPONENT_IDENTIFIED,SUBCOMPONENT_IDENTIFIED
Teltonika,RUT986,00.07.24.2,24,2000,176395,kmod-hwmon-core,5.15.200-1,cpe:2.3:a:kmod-hwmon-core:kmod-hwmon-core:5.15.200-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,linux-kmod:hwmon-core,5.15.200-1,OBSERVED_ONLY,SUBCOMPONENT_IDENTIFIED,SUBCOMPONENT_IDENTIFIED
Teltonika,RUT986,00.07.24.2,24,2001,176396,kmod-hwmon-mcp3021,5.15.200-1,cpe:2.3:a:kmod-hwmon-mcp3021:kmod-hwmon-mcp3021:5.15.200-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,linux-kmod:hwmon-mcp3021,5.15.200-1,OBSERVED_ONLY,SUBCOMPONENT_IDENTIFIED,SUBCOMPONENT_IDENTIFIED
Teltonika,RUT986,00.07.24.2,24,2002,176397,kmod-hwmon-tla2021,5.15.200-1,cpe:2.3:a:kmod-hwmon-tla2021:kmod-hwmon-tla2021:5.15.200-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,linux-kmod:hwmon-tla2021,5.15.200-1,OBSERVED_ONLY,SUBCOMPONENT_IDENTIFIED,SUBCOMPONENT_IDENTIFIED
Teltonika,RUT986,00.07.24.2,24,2003,176398,kmod-i2c-core,5.15.200-1,cpe:2.3:a:kmod-i2c-core:kmod-i2c-core:5.15.200-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,linux-kmod:i2c-core,5.15.200-1,OBSERVED_ONLY,SUBCOMPONENT_IDENTIFIED,SUBCOMPONENT_IDENTIFIED
Teltonika,RUT986,00.07.24.2,24,2004,176399,kmod-i2c-mt7628,5.15.200-1,cpe:2.3:a:kmod-i2c-mt7628:kmod-i2c-mt7628:5.15.200-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,ramips,5.15.200-1,OBSERVED_ONLY,SUBCOMPONENT_IDENTIFIED,SUBCOMPONENT_IDENTIFIED
Teltonika,RUT986,00.07.24.2,24,2005,176400,kmod-ip6-tunnel,5.15.200-1,cpe:2.3:a:kmod-ip6-tunnel:kmod-ip6-tunnel:5.15.200-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,linux-kmod:ip6-tunnel,5.15.200-1,OBSERVED_ONLY,SUBCOMPONENT_IDENTIFIED,SUBCOMPONENT_IDENTIFIED
Teltonika,RUT986,00.07.24.2,24,2006,176401,kmod-ip6tables,5.15.200-1,cpe:2.3:a:kmod-ip6tables:kmod-ip6tables:5.15.200-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,linux-kmod:ip6tables,5.15.200-1,OBSERVED_ONLY,SUBCOMPONENT_IDENTIFIED,SUBCOMPONENT_IDENTIFIED
Teltonika,RUT986,00.07.24.2,24,2007,176402,kmod-ipsec4,5.15.200-1,cpe:2.3:a:kmod-ipsec4:kmod-ipsec4:5.15.200-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,linux-kmod:ipsec4,5.15.200-1,OBSERVED_ONLY,SUBCOMPONENT_IDENTIFIED,SUBCOMPONENT_IDENTIFIED
Teltonika,RUT986,00.07.24.2,24,2008,176403,kmod-ipsec6,5.15.200-1,cpe:2.3:a:kmod-ipsec6:kmod-ipsec6:5.15.200-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,linux-kmod:ipsec6,5.15.200-1,OBSERVED_ONLY,SUBCOMPONENT_IDENTIFIED,SUBCOMPONENT_IDENTIFIED
Teltonika,RUT986,00.07.24.2,24,2009,176404,kmod-ipsec,5.15.200-1,cpe:2.3:a:kmod-ipsec:kmod-ipsec:5.15.200-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,linux-kmod:ipsec,5.15.200-1,OBSERVED_ONLY,SUBCOMPONENT_IDENTIFIED,SUBCOMPONENT_IDENTIFIED
Teltonika,RUT986,00.07.24.2,24,2010,176405,kmod-ipt-conntrack-extra,5.15.200-1,cpe:2.3:a:kmod-ipt-conntrack-extra:kmod-ipt-conntrack-extra:5.15.200-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,linux-kmod:ipt-conntrack-extra,5.15.200-1,OBSERVED_ONLY,SUBCOMPONENT_IDENTIFIED,SUBCOMPONENT_IDENTIFIED
Teltonika,RUT986,00.07.24.2,24,2011,176406,kmod-ipt-conntrack,5.15.200-1,cpe:2.3:a:kmod-ipt-conntrack:kmod-ipt-conntrack:5.15.200-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,linux-kmod:ipt-conntrack,5.15.200-1,OBSERVED_ONLY,SUBCOMPONENT_IDENTIFIED,SUBCOMPONENT_IDENTIFIED
Teltonika,RUT986,00.07.24.2,24,2012,176407,kmod-ipt-core,5.15.200-1,cpe:2.3:a:kmod-ipt-core:kmod-ipt-core:5.15.200-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,linux-kmod:ipt-core,5.15.200-1,OBSERVED_ONLY,SUBCOMPONENT_IDENTIFIED,SUBCOMPONENT_IDENTIFIED
Teltonika,RUT986,00.07.24.2,24,2013,176408,kmod-ipt-ipopt,5.15.200-1,cpe:2.3:a:kmod-ipt-ipopt:kmod-ipt-ipopt:5.15.200-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,linux-kmod:ipt-ipopt,5.15.200-1,OBSERVED_ONLY,SUBCOMPONENT_IDENTIFIED,SUBCOMPONENT_IDENTIFIED
Teltonika,RUT986,00.07.24.2,24,2014,176409,kmod-ipt-ipsec,5.15.200-1,cpe:2.3:a:kmod-ipt-ipsec:kmod-ipt-ipsec:5.15.200-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,linux-kmod:ipt-ipsec,5.15.200-1,OBSERVED_ONLY,SUBCOMPONENT_IDENTIFIED,SUBCOMPONENT_IDENTIFIED
Teltonika,RUT986,00.07.24.2,24,2015,176410,kmod-ipt-ipset,5.15.200-1,cpe:2.3:a:kmod-ipt-ipset:kmod-ipt-ipset:5.15.200-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,linux-kmod:ipt-ipset,5.15.200-1,OBSERVED_ONLY,SUBCOMPONENT_IDENTIFIED,SUBCOMPONENT_IDENTIFIED
Teltonika,RUT986,00.07.24.2,24,2016,176411,kmod-ipt-nat6,5.15.200-1,cpe:2.3:a:kmod-ipt-nat6:kmod-ipt-nat6:5.15.200-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,linux-kmod:ipt-nat6,5.15.200-1,OBSERVED_ONLY,SUBCOMPONENT_IDENTIFIED,SUBCOMPONENT_IDENTIFIED
Teltonika,RUT986,00.07.24.2,24,2017,176412,kmod-ipt-nat,5.15.200-1,cpe:2.3:a:kmod-ipt-nat:kmod-ipt-nat:5.15.200-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,linux-kmod:ipt-nat,5.15.200-1,OBSERVED_ONLY,SUBCOMPONENT_IDENTIFIED,SUBCOMPONENT_IDENTIFIED
Teltonika,RUT986,00.07.24.2,24,2018,176413,kmod-ipt-offload,5.15.200-1,cpe:2.3:a:kmod-ipt-offload:kmod-ipt-offload:5.15.200-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,linux-kmod:ipt-offload,5.15.200-1,OBSERVED_ONLY,SUBCOMPONENT_IDENTIFIED,SUBCOMPONENT_IDENTIFIED
Teltonika,RUT986,00.07.24.2,24,2019,176414,kmod-ipt-raw6,5.15.200-1,cpe:2.3:a:kmod-ipt-raw6:kmod-ipt-raw6:5.15.200-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,linux-kmod:ipt-raw6,5.15.200-1,OBSERVED_ONLY,SUBCOMPONENT_IDENTIFIED,SUBCOMPONENT_IDENTIFIED
Teltonika,RUT986,00.07.24.2,24,2020,176415,kmod-ipt-raw,5.15.200-1,cpe:2.3:a:kmod-ipt-raw:kmod-ipt-raw:5.15.200-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,linux-kmod:ipt-raw,5.15.200-1,OBSERVED_ONLY,SUBCOMPONENT_IDENTIFIED,SUBCOMPONENT_IDENTIFIED
Teltonika,RUT986,00.07.24.2,24,2021,176416,kmod-iptunnel4,5.15.200-1,cpe:2.3:a:kmod-iptunnel4:kmod-iptunnel4:5.15.200-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,linux-kmod:iptunnel4,5.15.200-1,OBSERVED_ONLY,SUBCOMPONENT_IDENTIFIED,SUBCOMPONENT_IDENTIFIED
Teltonika,RUT986,00.07.24.2,24,2022,176417,kmod-iptunnel6,5.15.200-1,cpe:2.3:a:kmod-iptunnel6:kmod-iptunnel6:5.15.200-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,linux-kmod:iptunnel6,5.15.200-1,OBSERVED_ONLY,SUBCOMPONENT_IDENTIFIED,SUBCOMPONENT_IDENTIFIED
Teltonika,RUT986,00.07.24.2,24,2023,176418,kmod-iptunnel,5.15.200-1,cpe:2.3:a:kmod-iptunnel:kmod-iptunnel:5.15.200-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,linux-kmod:iptunnel,5.15.200-1,OBSERVED_ONLY,SUBCOMPONENT_IDENTIFIED,SUBCOMPONENT_IDENTIFIED
Teltonika,RUT986,00.07.24.2,24,2024,176419,kmod-l2tp-eth,5.15.200-1,cpe:2.3:a:kmod-l2tp-eth:kmod-l2tp-eth:5.15.200-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,linux-kmod:l2tp-eth,5.15.200-1,OBSERVED_ONLY,SUBCOMPONENT_IDENTIFIED,SUBCOMPONENT_IDENTIFIED
Teltonika,RUT986,00.07.24.2,24,2025,176420,kmod-l2tp-ip,5.15.200-1,cpe:2.3:a:kmod-l2tp-ip:kmod-l2tp-ip:5.15.200-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,linux-kmod:l2tp-ip,5.15.200-1,OBSERVED_ONLY,SUBCOMPONENT_IDENTIFIED,SUBCOMPONENT_IDENTIFIED
